,player_id,pts,reb,ast,blk,stl,fg%,ft%,fg3m,min,tov
245,203496,13.3,5.5,1.3,1.3,2.1,0.44,0.76,2.4,34.4,1.3
246,201577,9.5,3.9,1.2,1.1,0.1,0.57,0.71,0.1,21.7,1.3
247,203918,11.2,2.1,1.8,0.2,0.8,0.44,0.86,1.2,26.3,0.8
248,203585,7.6,3.6,1.7,0.2,0.5,0.4,0.73,1.2,23.5,1.0
249,1627758,0.9,0.8,1.0,0.1,0.4,0.23,0.75,0.1,10.1,0.3
250,1626178,8.9,5.2,1.6,0.5,0.7,0.41,0.65,0.2,20.9,1.2
251,200752,13.7,6.8,2.6,0.5,0.8,0.5,0.81,1.1,26.7,1.7
252,203497,15.9,12.8,2.0,2.3,0.8,0.67,0.64,0.0,31.8,1.6
253,201566,22.9,11.1,10.7,0.5,1.9,0.43,0.66,1.6,36.0,4.5
254,201583,2.5,2.1,0.8,0.0,0.2,0.29,0.83,0.4,12.9,0.6
255,1626257,3.9,3.6,1.0,0.7,0.3,0.48,0.67,0.3,11.1,0.6
256,1626155,6.1,3.1,1.0,0.1,0.8,0.48,0.6,0.4,16.8,0.5
257,201586,15.0,8.1,1.3,1.4,0.4,0.53,0.75,0.7,27.2,1.5
258,203894,9.4,1.8,2.6,0.3,0.7,0.38,0.84,1.4,17.6,1.2
259,2733,4.0,1.9,1.8,0.4,0.5,0.52,0.75,0.0,15.1,0.6
260,202714,7.5,1.8,3.2,0.1,0.8,0.41,0.67,0.8,21.9,1.2
261,1627746,3.0,1.9,0.5,0.3,0.2,0.55,0.5,0.3,8.0,0.5
262,203524,4.3,3.1,1.3,0.2,0.5,0.38,0.71,0.7,20.0,0.7
263,203915,16.8,2.5,4.6,0.3,0.6,0.44,0.81,1.8,28.1,2.2
264,1626169,6.9,3.3,1.3,0.2,0.9,0.39,0.8,0.9,18.3,1.2
265,201939,27.3,5.4,5.2,0.4,1.3,0.47,0.9,5.1,33.8,2.8
266,203500,13.9,9.5,1.6,1.0,1.5,0.59,0.49,0.0,33.4,1.7
267,204456,6.4,2.3,3.4,0.2,1.0,0.53,0.8,0.2,19.3,1.2
268,203933,18.0,4.0,1.5,0.7,1.2,0.49,0.79,1.8,31.6,1.2
269,201959,10.8,6.6,1.2,0.6,0.8,0.56,0.76,0.2,24.1,1.0
270,1627752,13.5,3.6,2.1,0.3,1.0,0.44,0.81,2.2,28.2,1.8
271,203082,15.1,3.4,1.7,0.4,0.9,0.43,0.89,2.7,26.5,1.1
272,1626179,9.0,3.9,2.9,0.3,0.9,0.39,0.75,1.5,22.7,0.9
273,200757,3.8,2.5,0.5,0.1,0.9,0.47,0.75,0.7,12.2,0.5
274,201152,12.6,6.5,2.5,0.4,1.5,0.53,0.65,0.6,30.7,1.5
275,1627748,5.0,3.1,0.7,0.8,0.3,0.4,0.69,0.8,15.2,0.5
276,204025,5.3,2.9,4.2,0.1,0.5,0.45,0.78,0.6,19.0,1.3
277,203501,18.1,3.4,2.4,0.1,0.8,0.39,0.86,2.5,31.6,1.6
278,1627789,4.6,1.9,0.5,0.2,0.4,0.36,0.75,0.7,13.4,0.4
279,202699,20.0,7.8,2.8,0.5,0.6,0.49,0.86,1.9,34.7,1.8
280,203107,8.9,3.5,5.0,0.2,1.0,0.48,0.8,0.8,27.0,1.5
281,2225,9.5,1.5,3.7,0.1,0.4,0.46,0.73,0.2,17.9,1.3
282,203503,6.0,2.1,0.9,0.2,0.4,0.45,0.83,1.1,17.6,0.3
283,1626203,5.3,3.1,1.0,0.2,0.4,0.33,0.83,1.1,20.4,0.5
284,2772,12.5,5.4,3.7,0.3,1.3,0.4,0.79,2.1,34.0,1.5
285,203504,10.9,1.7,2.7,0.1,0.6,0.44,0.86,1.0,19.4,0.8
286,1626168,8.5,3.9,1.4,0.4,0.5,0.42,0.72,0.8,17.5,1.1
287,202684,10.9,10.2,2.0,0.4,0.7,0.53,0.64,0.0,27.9,1.4
288,203584,6.2,1.5,0.5,0.1,0.5,0.41,0.8,1.5,14.9,0.5
289,1627786,5.3,2.8,0.5,0.4,0.5,0.45,0.57,0.7,14.9,0.4
290,204020,10.9,3.0,2.9,0.5,0.9,0.41,0.77,1.6,26.8,1.4
291,1627755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
292,203092,7.7,4.0,0.7,0.5,0.2,0.54,0.77,0.0,15.5,0.7
293,201936,10.2,2.9,2.4,0.3,0.8,0.39,0.74,1.1,20.3,1.7
294,2199,3.1,5.6,0.7,0.4,0.4,0.61,0.56,0.0,15.9,0.8
295,1626145,6.9,1.9,4.8,0.1,1.2,0.41,0.9,0.6,22.9,0.7
296,203506,18.8,5.6,5.2,0.3,1.7,0.42,0.74,2.1,31.9,2.3
297,1713,7.4,2.5,1.1,0.4,0.6,0.42,0.67,1.6,17.5,0.6
298,201961,10.3,2.1,1.4,0.1,1.0,0.41,0.78,2.6,24.5,0.8
299,1627782,6.9,2.4,1.5,0.2,0.4,0.41,0.75,0.7,19.2,1.1
300,202325,3.4,1.9,0.6,0.3,0.4,0.35,0.6,0.7,14.1,0.5
301,202083,12.2,2.5,2.3,0.2,0.8,0.4,0.79,2.2,30.3,1.3
302,203115,11.5,4.6,2.9,0.5,0.4,0.4,0.76,1.6,27.7,1.5
303,1626161,11.9,8.3,2.4,0.6,1.2,0.56,0.55,0.0,27.3,1.0
